customer_id,session_id,interaction_type,product_id,category,location,browsing_history,cart_items,saved_for_later,purchase_status,purchase_date,discounted,feedback_rating,preferred_categories
customer1,75,online,P0314,Groceries,New York,['Clothing'],['P0414'],['P0033'],Purchased,2024-06-19,True,2,Home Decor
customer1,50,online,P0465,Electronics,San Francisco,['Groceries'],"['P0359', 'P0184']",['P0190'],Not Purchased,2024-10-07,False,4,Clothing
customer1,29,online,P0101,Electronics,Los Angeles,"['Clothing', 'Books', 'Home Decor', 'Groceries']",['P0154'],[],Not Purchased,2024-09-01,True,5,Books
customer1,8,offline,P0076,Books,New York,['Electronics'],"['P0220', 'P0019']","['P0117', 'P0128']",Purchased,2024-10-25,True,4,Home Decor
customer1,71,online,P0252,Groceries,San Francisco,['Groceries'],"['P0316', 'P0340', 'P0039']","['P0285', 'P0245']",Not Purchased,2024-03-25,True,1,Home Decor
customer1,4,offline,P0366,Electronics,Chicago,['Clothing'],"['P0331', 'P0319']",[],Not Purchased,2024-04-24,False,4,Electronics
customer1,77,offline,P0292,Electronics,Los Angeles,"['Groceries', 'Clothing', 'Electronics']","['P0220', 'P0253', 'P0426']",['P0406'],Purchased,2024-07-13,True,,Clothing
customer1,29,offline,P0337,Clothing,New York,"['Groceries', 'Home Decor', 'Home Decor', 'Books']",['P0178'],['P0111'],Not Purchased,2024-10-07,True,,Electronics
customer1,16,online,P0296,Electronics,,"['Clothing', 'Home Decor', 'Electronics', 'Books']","['P0477', 'P0038']","['P0309', 'P0272']",Purchased,2024-07-02,True,1,Clothing
customer1,77,offline,P0331,Groceries,Los Angeles,"['Groceries', 'Groceries', 'Electronics', 'Electronics']",['P0386'],"['P0328', 'P0265']",Purchased,2024-02-16,True,5,Electronics
customer1,65,online,P0198,Clothing,New York,"['Clothing', 'Books']","['P0107', 'P0206', 'P0399']",[],Purchased,2024-01-15,False,,Clothing
customer1,96,online,P0395,Clothing,New York,"['Home Decor', 'Home Decor']","['P0294', 'P0259', 'P0458']",['P0436'],Purchased,2024-03-16,False,,Books
customer1,45,online,P0466,Clothing,New York,"['Electronics', 'Groceries']",['P0468'],['P0259'],Purchased,2024-11-22,False,2,Books
customer1,70,offline,P0075,Clothing,Chicago,"['Books', 'Home Decor']",['P0349'],[],Not Purchased,2024-09-27,True,4,Clothing
customer1,62,offline,P0094,Electronics,Los Angeles,['Electronics'],['P0315'],"['P0039', 'P0433']",Purchased,2024-08-01,True,4,Groceries
customer1,63,online,P0258,Groceries,,"['Clothing', 'Home Decor', 'Electronics']",['P0382'],"['P0368', 'P0150']",Not Purchased,2024-01-14,True,4,Electronics
customer1,22,offline,P0491,Home Decor,Los Angeles,"['Home Decor', 'Home Decor']","['P0429', 'P0483']",[],Purchased,2024-10-13,False,3,Books
customer1,84,offline,P0005,Clothing,San Francisco,"['Home Decor', 'Electronics', 'Electronics', 'Clothing']","['P0463', 'P0378']",['P0154'],Purchased,2024-10-21,False,,Books
customer1,58,offline,P0096,Home Decor,,"['Clothing', 'Books']","['P0426', 'P0156']",['P0104'],Purchased,2024-02-01,False,,Electronics
customer1,57,offline,P0356,Groceries,Chicago,"['Groceries', 'Groceries', 'Electronics', 'Home Decor']","['P0474', 'P0431', 'P0208']",[],Not Purchased,2024-04-28,False,,Clothing
customer1,87,offline,P0211,Electronics,Los Angeles,"['Electronics', 'Clothing']",['P0446'],['P0214'],Not Purchased,2024-10-28,False,2,Books
customer1,74,offline,P0475,Books,New York,['Electronics'],"['P0269', 'P0277']",['P0064'],Not Purchased,2024-02-15,True,,Clothing
customer1,27,online,P0153,Electronics,Chicago,"['Books', 'Clothing', 'Home Decor', 'Books']","['P0342', 'P0257', 'P0276']",[],Purchased,2024-05-07,True,5,Clothing
customer1,9,online,P0397,Electronics,Los Angeles,['Clothing'],"['P0255', 'P0093']",['P0328'],Purchased,2024-06-26,True,2,Groceries
customer1,75,offline,P0187,Electronics,Los Angeles,['Clothing'],"['P0182', 'P0057', 'P0196']",['P0291'],Purchased,2024-09-08,False,2,Home Decor
customer1,22,offline,P0473,Electronics,New York,"['Home Decor', 'Books', 'Home Decor']",['P0494'],[],Not Purchased,2024-11-20,True,4,Home Decor
customer1,35,offline,P0016,Electronics,,"['Electronics', 'Clothing']","['P0016', 'P0370', 'P0039']",['P0134'],Not Purchased,2024-07-06,True,5,Groceries
customer1,98,online,P0290,Groceries,,['Clothing'],"['P0207', 'P0275', 'P0288']","['P0331', 'P0287']",Not Purchased,2024-04-18,False,5,Electronics
customer1,2,online,P0430,Electronics,New York,"['Groceries', 'Books', 'Home Decor']","['P0343', 'P0350', 'P0465']","['P0121', 'P0404']",Not Purchased,2024-08-29,True,4,Clothing
customer1,38,offline,P0457,Home Decor,,['Books'],['P0267'],['P0325'],Purchased,2024-05-13,False,,Books
customer1,76,offline,P0240,Home Decor,Los Angeles,"['Books', 'Groceries']",['P0311'],[],Not Purchased,2024-07-23,False,,Home Decor
customer1,59,online,P0154,Groceries,Los Angeles,['Home Decor'],"['P0441', 'P0439']",[],Not Purchased,2024-09-25,True,3,Books
customer1,88,online,P0406,Home Decor,Los Angeles,"['Books', 'Groceries']",['P0317'],[],Not Purchased,2024-03-08,True,2,Books
customer1,25,offline,P0119,Clothing,Los Angeles,"['Home Decor', 'Books', 'Home Decor']","['P0367', 'P0107', 'P0334']","['P0456', 'P0225']",Not Purchased,2024-11-23,False,2,Groceries
customer1,17,offline,P0086,Electronics,,"['Electronics', 'Clothing']","['P0339', 'P0349', 'P0496']",[],Not Purchased,2024-08-24,True,,Home Decor
customer1,67,online,P0453,Clothing,Los Angeles,['Electronics'],"['P0140', 'P0201']",[],Purchased,2024-06-30,True,3,Books
customer1,47,online,P0418,Books,Chicago,"['Home Decor', 'Home Decor']","['P0259', 'P0451']",[],Not Purchased,2024-06-01,True,2,Home Decor
customer1,81,offline,P0129,Groceries,,['Books'],"['P0224', 'P0327', 'P0325']",['P0344'],Not Purchased,2024-11-12,False,2,Clothing
customer1,59,offline,P0475,Electronics,Chicago,"['Books', 'Books', 'Books', 'Electronics']",['P0158'],"['P0133', 'P0310']",Purchased,2024-01-28,True,,Home Decor
customer1,19,offline,P0041,Home Decor,,"['Groceries', 'Home Decor']",['P0225'],[],Purchased,2024-11-13,False,,Home Decor
customer1,10,offline,P0163,Electronics,Chicago,['Books'],"['P0193', 'P0382']",[],Not Purchased,2024-12-12,False,5,Books
customer1,1,offline,P0219,Groceries,Chicago,"['Electronics', 'Electronics', 'Home Decor', 'Groceries']","['P0343', 'P0302']","['P0165', 'P0474']",Not Purchased,2024-12-09,False,4,Home Decor
customer1,21,online,P0132,Clothing,Los Angeles,"['Electronics', 'Home Decor', 'Groceries', 'Books']","['P0015', 'P0490']",[],Purchased,2024-06-07,True,2,Books
customer1,53,online,P0393,Electronics,Los Angeles,['Clothing'],"['P0115', 'P0135', 'P0439']","['P0035', 'P0279']",Not Purchased,2024-03-20,False,1,Groceries
customer1,49,online,P0177,Clothing,New York,"['Groceries', 'Electronics', 'Books', 'Home Decor']","['P0478', 'P0471', 'P0103']","['P0485', 'P0037']",Not Purchased,2024-07-05,True,,Home Decor
customer1,91,online,P0389,Home Decor,,['Home Decor'],"['P0019', 'P0396', 'P0233']",['P0297'],Purchased,2024-03-22,True,5,Home Decor
customer1,31,offline,P0233,Clothing,Chicago,"['Clothing', 'Groceries']","['P0127', 'P0116', 'P0469']",[],Not Purchased,2024-11-23,False,5,Clothing
customer1,45,offline,P0187,Electronics,San Francisco,"['Electronics', 'Clothing', 'Books', 'Home Decor']","['P0163', 'P0465']",['P0428'],Purchased,2024-11-04,False,,Home Decor
customer1,50,online,P0463,Clothing,Los Angeles,['Electronics'],"['P0468', 'P0066', 'P0477']",['P0487'],Not Purchased,2024-10-22,False,5,Groceries
customer1,78,online,P0019,Home Decor,Chicago,['Books'],['P0043'],[],Not Purchased,2024-10-18,False,,Clothing
customer1,78,online,P0221,Home Decor,Los Angeles,"['Clothing', 'Groceries']","['P0145', 'P0273', 'P0143']",[],Purchased,2024-08-06,True,5,Electronics
customer1,77,online,P0151,Electronics,Chicago,"['Home Decor', 'Electronics', 'Books', 'Clothing']",['P0148'],['P0144'],Not Purchased,2024-08-17,True,1,Groceries
customer1,53,online,P0278,Electronics,New York,"['Electronics', 'Clothing']","['P0291', 'P0106', 'P0217']",['P0223'],Purchased,2024-09-07,True,,Electronics
customer1,81,online,P0028,Books,,"['Groceries', 'Books', 'Books', 'Groceries']","['P0111', 'P0232', 'P0264']",['P0147'],Purchased,2024-04-26,True,5,Home Decor
customer1,23,online,P0210,Books,Chicago,"['Home Decor', 'Home Decor']","['P0359', 'P0011', 'P0182']",[],Purchased,2024-08-11,True,2,Home Decor
customer1,65,online,P0470,Clothing,,"['Books', 'Clothing']","['P0253', 'P0199']",['P0262'],Purchased,2024-07-21,False,,Clothing
customer1,27,offline,P0493,Groceries,Los Angeles,"['Home Decor', 'Electronics', 'Clothing']",['P0042'],['P0362'],Not Purchased,2024-08-02,False,4,Clothing
customer1,71,offline,P0286,Clothing,Los Angeles,['Clothing'],"['P0334', 'P0049', 'P0004']",['P0364'],Not Purchased,2024-01-14,False,5,Groceries
customer1,59,online,P0360,Clothing,Los Angeles,['Home Decor'],"['P0307', 'P0058']","['P0461', 'P0029']",Not Purchased,2024-11-13,True,4,Books
customer1,43,online,P0482,Home Decor,,"['Clothing', 'Home Decor']","['P0273', 'P0222']",['P0152'],Not Purchased,2024-07-04,False,5,Home Decor
customer1,62,offline,P0270,Groceries,Chicago,"['Home Decor', 'Clothing', 'Home Decor', 'Groceries']",['P0137'],['P0406'],Not Purchased,2024-02-12,True,3,Groceries
customer1,3,offline,P0375,Books,New York,"['Clothing', 'Home Decor', 'Home Decor']","['P0165', 'P0405', 'P0283']","['P0324', 'P0391']",Purchased,2024-04-08,False,5,Electronics
customer1,97,offline,P0204,Electronics,,['Electronics'],['P0123'],"['P0275', 'P0166']",Purchased,2024-03-09,False,1,Electronics
customer1,61,offline,P0430,Groceries,Chicago,"['Home Decor', 'Books', 'Clothing', 'Books']","['P0013', 'P0444']",[],Not Purchased,2024-05-11,True,4,Clothing
customer1,5,online,P0099,Groceries,New York,['Groceries'],"['P0098', 'P0460']",['P0283'],Purchased,2024-12-17,False,,Books
customer1,49,offline,P0331,Groceries,,['Books'],['P0437'],"['P0142', 'P0007']",Not Purchased,2024-02-05,False,5,Groceries
customer1,93,online,P0435,Home Decor,,['Electronics'],"['P0481', 'P0224']",[],Purchased,2024-09-18,False,4,Books
customer1,55,offline,P0097,Home Decor,,"['Clothing', 'Clothing']","['P0178', 'P0460', 'P0316']",[],Purchased,2024-06-29,True,3,Books
customer1,77,online,P0205,Home Decor,,"['Groceries', 'Groceries']","['P0177', 'P0376']",['P0421'],Not Purchased,2024-01-02,False,5,Clothing
customer1,75,online,P0112,Books,,"['Electronics', 'Groceries', 'Clothing', 'Groceries']","['P0170', 'P0105']",['P0316'],Purchased,2024-01-20,True,,Books
customer1,16,online,P0441,Clothing,New York,"['Home Decor', 'Clothing']",['P0384'],"['P0477', 'P0075']",Purchased,2024-05-19,False,4,Clothing
customer1,23,offline,P0088,Groceries,Chicago,"['Home Decor', 'Groceries', 'Home Decor', 'Clothing']","['P0474', 'P0290']","['P0373', 'P0274']",Not Purchased,2024-08-25,True,1,Clothing
customer1,1,online,P0488,Books,Chicago,['Home Decor'],['P0458'],"['P0254', 'P0211']",Not Purchased,2024-02-03,True,,Electronics
customer1,74,online,P0224,Books,,"['Home Decor', 'Clothing', 'Groceries']","['P0035', 'P0300']",['P0392'],Purchased,2024-06-03,True,1,Home Decor
customer1,30,online,P0145,Books,New York,"['Clothing', 'Books', 'Groceries', 'Books']",['P0495'],[],Purchased,2024-11-12,False,4,Books
customer1,76,offline,P0149,Clothing,Los Angeles,"['Books', 'Electronics', 'Clothing']","['P0212', 'P0040', 'P0291']",[],Not Purchased,2024-11-18,False,4,Home Decor
customer1,28,offline,P0451,Clothing,Chicago,"['Groceries', 'Clothing', 'Groceries']","['P0382', 'P0411', 'P0018']",['P0244'],Purchased,2024-08-08,False,2,Books
customer1,38,online,P0101,Home Decor,San Francisco,['Groceries'],['P0178'],"['P0121', 'P0345']",Purchased,2024-01-10,True,3,Groceries
customer1,28,offline,P0246,Electronics,Chicago,"['Clothing', 'Books', 'Books', 'Clothing']",['P0279'],"['P0154', 'P0082']",Not Purchased,2024-03-10,True,3,Electronics
customer1,30,online,P0418,Clothing,Los Angeles,"['Clothing', 'Home Decor', 'Electronics']","['P0014', 'P0419']","['P0239', 'P0488']",Purchased,2024-05-21,False,2,Electronics
customer1,47,online,P0291,Home Decor,Chicago,"['Electronics', 'Books', 'Groceries']","['P0085', 'P0375', 'P0183']",[],Purchased,2024-02-07,False,5,Clothing
customer1,83,offline,P0116,Books,Chicago,['Home Decor'],['P0160'],[],Not Purchased,2024-05-16,True,2,Clothing
customer1,77,online,P0305,Electronics,New York,"['Electronics', 'Books']","['P0092', 'P0027', 'P0364']","['P0288', 'P0143']",Not Purchased,2024-07-13,True,,Clothing
customer1,46,online,P0188,Groceries,Los Angeles,"['Clothing', 'Home Decor']",['P0005'],['P0488'],Purchased,2024-10-22,True,4,Books
customer1,38,online,P0222,Books,Chicago,"['Books', 'Clothing', 'Home Decor']",['P0275'],[],Purchased,2024-08-05,False,2,Home Decor
customer1,9,offline,P0241,Electronics,,"['Clothing', 'Electronics']","['P0208', 'P0196', 'P0064']","['P0012', 'P0460']",Purchased,2024-11-20,True,2,Electronics
customer1,30,offline,P0285,Clothing,,"['Home Decor', 'Books', 'Books']","['P0120', 'P0277', 'P0153']",['P0314'],Purchased,2024-04-08,False,,Groceries
customer1,72,offline,P0077,Groceries,San Francisco,"['Home Decor', 'Home Decor', 'Groceries']","['P0064', 'P0408']",[],Purchased,2024-12-05,False,4,Groceries
customer1,90,online,P0431,Home Decor,Chicago,"['Electronics', 'Books', 'Clothing', 'Electronics']",['P0077'],"['P0422', 'P0463']",Purchased,2024-10-28,True,,Books
customer1,16,offline,P0439,Clothing,New York,"['Electronics', 'Clothing', 'Clothing', 'Clothing']","['P0204', 'P0298', 'P0299']",[],Purchased,2024-06-26,True,,Groceries
customer1,30,offline,P0024,Groceries,New York,"['Books', 'Electronics', 'Books']","['P0069', 'P0163', 'P0392']","['P0048', 'P0003']",Purchased,2024-01-02,True,,Home Decor
customer1,94,online,P0239,Books,Los Angeles,"['Home Decor', 'Electronics', 'Groceries', 'Home Decor']","['P0090', 'P0342']","['P0300', 'P0491']",Purchased,2024-12-23,True,,Clothing
customer1,68,offline,P0470,Electronics,,"['Clothing', 'Books']","['P0257', 'P0055']",['P0112'],Purchased,2024-11-18,True,3,Groceries
customer1,94,online,P0498,Groceries,,"['Home Decor', 'Books']","['P0329', 'P0140', 'P0075']","['P0331', 'P0018']",Not Purchased,2024-08-27,False,5,Electronics
customer1,28,offline,P0068,Books,New York,"['Groceries', 'Clothing', 'Electronics', 'Clothing']","['P0083', 'P0372', 'P0463']",[],Not Purchased,2024-09-08,False,4,Electronics
customer1,78,offline,P0369,Home Decor,Chicago,['Electronics'],"['P0157', 'P0462']",['P0415'],Purchased,2024-05-09,True,4,Clothing
customer1,26,offline,P0191,Books,San Francisco,"['Home Decor', 'Books', 'Clothing']","['P0355', 'P0330']",['P0424'],Not Purchased,2024-04-20,False,1,Books
customer1,97,offline,P0056,Home Decor,,"['Books', 'Clothing', 'Clothing']","['P0007', 'P0185']",['P0204'],Purchased,2024-07-27,False,5,Groceries
customer1,59,online,P0370,Groceries,,"['Electronics', 'Clothing', 'Electronics']","['P0458', 'P0247']",['P0031'],Purchased,2024-12-28,False,4,Books
customer1,71,offline,P0078,Home Decor,,"['Home Decor', 'Clothing']","['P0350', 'P0297', 'P0245']",['P0242'],Not Purchased,2024-01-29,False,4,Clothing
customer1,48,online,P0358,Groceries,Chicago,['Books'],"['P0007', 'P0296']",[],Not Purchased,2024-08-13,True,5,Home Decor
customer1,76,offline,P0443,Electronics,San Francisco,"['Electronics', 'Books', 'Clothing']","['P0463', 'P0038']",[],Not Purchased,2024-10-13,True,4,Groceries
customer1,22,offline,P0382,Books,,"['Groceries', 'Clothing', 'Books']","['P0061', 'P0009']",[],Not Purchased,2024-08-12,True,5,Books
customer1,39,online,P0196,Books,San Francisco,['Electronics'],"['P0033', 'P0387']",['P0129'],Purchased,2024-05-02,False,,Electronics
customer1,53,online,P0259,Clothing,,"['Home Decor', 'Groceries', 'Electronics', 'Groceries']","['P0145', 'P0173']",['P0369'],Purchased,2024-08-18,False,5,Home Decor
customer1,61,offline,P0127,Clothing,San Francisco,"['Electronics', 'Books', 'Electronics']",['P0474'],[],Purchased,2024-07-20,True,1,Books
customer1,15,online,P0411,Home Decor,Los Angeles,"['Groceries', 'Groceries', 'Groceries']","['P0068', 'P0478']","['P0093', 'P0128']",Not Purchased,2024-03-31,False,,Books
customer1,23,online,P0105,Home Decor,New York,"['Electronics', 'Electronics', 'Electronics']",['P0159'],"['P0042', 'P0390']",Not Purchased,2024-03-01,True,4,Books
customer1,34,offline,P0438,Groceries,,"['Books', 'Books', 'Books']",['P0453'],[],Not Purchased,2024-02-12,True,5,Home Decor
customer1,32,online,P0382,Clothing,Chicago,"['Home Decor', 'Books', 'Electronics', 'Home Decor']",['P0345'],[],Purchased,2024-10-26,False,1,Clothing
customer1,52,offline,P0039,Clothing,,"['Books', 'Clothing', 'Electronics', 'Electronics']",['P0393'],"['P0117', 'P0393']",Not Purchased,2024-01-25,False,5,Home Decor
customer1,95,online,P0380,Books,New York,['Home Decor'],"['P0152', 'P0459', 'P0144']",['P0135'],Not Purchased,2024-12-25,True,,Electronics
customer1,59,online,P0341,Books,Chicago,"['Groceries', 'Groceries', 'Electronics']",['P0264'],[],Not Purchased,2024-04-09,False,5,Clothing
customer1,46,offline,P0173,Books,,['Electronics'],['P0366'],[],Not Purchased,2024-10-17,True,,Electronics
customer1,50,online,P0489,Electronics,San Francisco,"['Books', 'Groceries']","['P0244', 'P0195', 'P0332']",['P0137'],Purchased,2024-07-15,False,,Groceries
customer1,34,offline,P0029,Home Decor,San Francisco,['Home Decor'],['P0065'],[],Not Purchased,2024-09-03,False,,Home Decor
customer1,13,online,P0024,Electronics,Chicago,"['Home Decor', 'Home Decor']","['P0381', 'P0293']","['P0493', 'P0283']",Purchased,2024-07-18,True,4,Groceries
customer1,76,online,P0408,Electronics,New York,"['Clothing', 'Home Decor']",['P0279'],['P0430'],Purchased,2024-05-09,False,3,Electronics
customer1,53,online,P0166,Books,Los Angeles,['Groceries'],['P0480'],[],Not Purchased,2024-11-09,False,1,Home Decor
customer1,98,offline,P0069,Books,New York,"['Home Decor', 'Groceries']","['P0202', 'P0161', 'P0307']","['P0147', 'P0195']",Not Purchased,2024-01-09,True,4,Home Decor
customer1,25,online,P0282,Electronics,,['Home Decor'],"['P0039', 'P0200']","['P0080', 'P0374']",Not Purchased,2024-12-05,False,,Home Decor
customer1,45,offline,P0445,Electronics,,['Electronics'],"['P0394', 'P0069']",[],Not Purchased,2024-06-26,False,5,Clothing
customer1,35,offline,P0478,Clothing,New York,"['Groceries', 'Clothing', 'Books', 'Groceries']",['P0415'],"['P0359', 'P0422']",Not Purchased,2024-10-18,True,2,Home Decor
customer1,55,online,P0427,Electronics,Los Angeles,"['Clothing', 'Books', 'Electronics']",['P0471'],[],Not Purchased,2024-04-10,True,1,Groceries
customer1,95,offline,P0112,Electronics,,"['Electronics', 'Books', 'Clothing']","['P0136', 'P0482', 'P0376']",[],Purchased,2024-01-24,False,4,Groceries
customer1,62,offline,P0083,Home Decor,San Francisco,"['Books', 'Groceries', 'Home Decor', 'Home Decor']","['P0289', 'P0446', 'P0067']","['P0051', 'P0047']",Purchased,2024-02-17,True,2,Clothing
customer1,80,offline,P0085,Books,,"['Clothing', 'Books']","['P0140', 'P0355']","['P0109', 'P0005']",Purchased,2024-12-18,True,,Clothing
customer1,32,online,P0350,Electronics,Los Angeles,"['Groceries', 'Groceries', 'Electronics', 'Books']",['P0114'],"['P0264', 'P0119']",Not Purchased,2024-04-24,True,1,Home Decor
customer1,39,offline,P0157,Electronics,San Francisco,['Home Decor'],"['P0324', 'P0135', 'P0034']",['P0265'],Not Purchased,2024-05-30,True,,Home Decor
customer1,68,online,P0338,Electronics,Chicago,"['Clothing', 'Groceries', 'Books', 'Electronics']",['P0024'],['P0279'],Purchased,2024-12-16,True,2,Groceries
customer1,3,offline,P0477,Home Decor,,"['Clothing', 'Home Decor', 'Clothing', 'Books']","['P0182', 'P0430']","['P0207', 'P0047']",Purchased,2024-12-11,True,2,Clothing
customer1,11,online,P0165,Groceries,Los Angeles,['Home Decor'],"['P0447', 'P0087', 'P0353']",['P0333'],Purchased,2024-05-06,True,,Home Decor
customer1,99,online,P0323,Home Decor,Chicago,['Home Decor'],['P0034'],['P0352'],Not Purchased,2024-11-18,False,,Clothing
customer1,91,online,P0448,Electronics,San Francisco,"['Books', 'Books', 'Groceries', 'Electronics']","['P0133', 'P0327', 'P0470']",['P0346'],Not Purchased,2024-05-08,False,4,Clothing
customer1,58,offline,P0192,Books,Chicago,['Books'],"['P0468', 'P0385', 'P0358']",['P0315'],Purchased,2024-07-22,False,1,Electronics
customer1,53,offline,P0469,Groceries,,"['Groceries', 'Books']",['P0380'],['P0402'],Not Purchased,2024-10-06,False,5,Clothing
customer1,9,offline,P0489,Electronics,New York,['Clothing'],"['P0171', 'P0407', 'P0232']",['P0357'],Purchased,2024-02-20,True,4,Clothing
customer1,17,offline,P0084,Home Decor,Los Angeles,"['Electronics', 'Groceries', 'Clothing', 'Clothing']","['P0333', 'P0277']",[],Purchased,2024-08-29,True,,Groceries
customer1,30,offline,P0325,Home Decor,New York,"['Clothing', 'Books', 'Electronics', 'Electronics']","['P0177', 'P0235', 'P0427']",['P0091'],Purchased,2024-05-17,True,,Groceries
customer1,34,online,P0251,Electronics,San Francisco,"['Clothing', 'Electronics', 'Clothing']","['P0250', 'P0354', 'P0170']",[],Not Purchased,2024-12-21,True,3,Groceries
customer1,18,online,P0388,Home Decor,Chicago,"['Home Decor', 'Clothing']",['P0417'],['P0160'],Not Purchased,2024-12-27,True,3,Groceries
customer1,94,online,P0085,Home Decor,Los Angeles,"['Home Decor', 'Clothing']","['P0096', 'P0449', 'P0114']",['P0013'],Purchased,2024-01-29,True,5,Groceries
customer1,80,offline,P0147,Clothing,Chicago,['Groceries'],['P0311'],"['P0318', 'P0391']",Purchased,2024-10-23,False,4,Groceries
customer1,16,online,P0038,Home Decor,New York,"['Groceries', 'Clothing']","['P0454', 'P0336', 'P0072']",['P0494'],Purchased,2024-10-27,True,,Electronics
customer1,70,offline,P0181,Clothing,San Francisco,"['Books', 'Books', 'Books', 'Groceries']",['P0166'],['P0028'],Not Purchased,2024-07-28,True,,Home Decor
customer1,88,online,P0172,Electronics,New York,"['Home Decor', 'Electronics', 'Home Decor', 'Groceries']","['P0340', 'P0155']",[],Not Purchased,2024-01-10,True,1,Groceries
customer1,34,online,P0254,Home Decor,San Francisco,"['Home Decor', 'Home Decor', 'Books', 'Clothing']","['P0479', 'P0213', 'P0195']",[],Purchased,2024-03-03,True,5,Clothing
customer1,28,online,P0162,Groceries,Chicago,['Home Decor'],"['P0411', 'P0272', 'P0494']",['P0283'],Not Purchased,2024-01-31,False,2,Groceries
customer1,61,online,P0488,Home Decor,Chicago,['Clothing'],['P0442'],"['P0066', 'P0019']",Not Purchased,2024-06-05,False,5,Electronics
customer1,96,offline,P0300,Clothing,Chicago,"['Groceries', 'Books']",['P0410'],"['P0223', 'P0139']",Purchased,2024-12-25,False,,Books
customer1,63,offline,P0144,Electronics,,"['Groceries', 'Clothing', 'Home Decor', 'Clothing']",['P0106'],[],Not Purchased,2024-12-18,False,3,Electronics
customer1,79,online,P0094,Groceries,New York,['Home Decor'],"['P0247', 'P0232']",['P0414'],Purchased,2024-05-23,False,5,Clothing
customer1,6,offline,P0432,Home Decor,Los Angeles,"['Groceries', 'Electronics', 'Groceries', 'Home Decor']","['P0267', 'P0247', 'P0026']",['P0350'],Not Purchased,2024-03-27,False,5,Groceries
customer1,37,online,P0336,Books,,"['Home Decor', 'Groceries', 'Clothing', 'Electronics']","['P0289', 'P0160', 'P0098']","['P0400', 'P0116']",Not Purchased,2024-02-05,True,,Home Decor
customer1,1,offline,P0134,Electronics,,['Electronics'],['P0070'],"['P0450', 'P0271']",Not Purchased,2024-04-04,True,5,Groceries
customer1,49,offline,P0377,Groceries,,['Home Decor'],"['P0373', 'P0204']",[],Not Purchased,2024-01-15,False,1,Home Decor
customer1,61,offline,P0199,Groceries,San Francisco,['Electronics'],['P0429'],['P0256'],Not Purchased,2024-08-13,False,1,Electronics
customer1,26,online,P0088,Clothing,,['Groceries'],"['P0062', 'P0363']",['P0077'],Not Purchased,2024-05-23,False,5,Groceries
customer1,6,offline,P0004,Home Decor,Los Angeles,"['Home Decor', 'Books', 'Clothing']","['P0036', 'P0273', 'P0389']","['P0151', 'P0450']",Not Purchased,2024-09-25,False,,Clothing
customer1,35,online,P0464,Clothing,Chicago,"['Electronics', 'Groceries', 'Books']","['P0452', 'P0451', 'P0340']",[],Not Purchased,2024-03-12,False,,Groceries
customer1,75,online,P0389,Home Decor,,"['Electronics', 'Groceries', 'Books', 'Electronics']","['P0434', 'P0184', 'P0115']",[],Not Purchased,2024-05-05,True,5,Groceries
customer1,34,online,P0311,Groceries,New York,"['Books', 'Clothing', 'Books', 'Electronics']","['P0285', 'P0216']",[],Not Purchased,2024-07-30,False,5,Books
customer1,76,offline,P0172,Groceries,,"['Groceries', 'Electronics', 'Clothing', 'Groceries']","['P0028', 'P0297']",['P0075'],Not Purchased,2024-11-19,True,4,Electronics
customer1,59,offline,P0273,Groceries,Los Angeles,"['Clothing', 'Clothing', 'Books']","['P0264', 'P0286', 'P0390']",['P0035'],Purchased,2024-02-10,False,,Groceries
customer1,92,offline,P0035,Books,Los Angeles,"['Home Decor', 'Electronics', 'Books', 'Home Decor']","['P0434', 'P0441', 'P0304']",['P0458'],Not Purchased,2024-11-30,False,,Home Decor
customer1,71,offline,P0003,Books,Los Angeles,"['Books', 'Electronics', 'Electronics', 'Clothing']",['P0278'],"['P0080', 'P0188']",Not Purchased,2024-03-05,False,,Groceries
customer1,76,offline,P0344,Home Decor,New York,"['Books', 'Books']","['P0333', 'P0048', 'P0078']",[],Not Purchased,2024-11-22,False,,Home Decor
customer1,42,online,P0174,Books,San Francisco,['Groceries'],['P0011'],[],Purchased,2024-01-05,True,,Clothing
customer1,76,online,P0410,Groceries,San Francisco,"['Home Decor', 'Books', 'Books', 'Clothing']","['P0114', 'P0325', 'P0266']","['P0390', 'P0490']",Not Purchased,2024-10-02,True,5,Clothing
customer1,69,online,P0224,Books,Chicago,['Books'],"['P0283', 'P0419', 'P0422']","['P0355', 'P0183']",Purchased,2024-11-30,False,2,Home Decor
customer1,90,online,P0482,Groceries,,['Books'],"['P0249', 'P0058', 'P0179']",['P0429'],Purchased,2024-11-29,False,,Clothing
customer1,82,online,P0035,Books,New York,['Electronics'],"['P0412', 'P0396']",[],Purchased,2024-01-07,False,3,Electronics
customer1,95,online,P0216,Clothing,,"['Electronics', 'Electronics', 'Clothing']","['P0428', 'P0404', 'P0170']","['P0171', 'P0282']",Purchased,2024-12-17,False,,Home Decor
customer1,89,online,P0364,Groceries,Los Angeles,"['Home Decor', 'Home Decor', 'Books', 'Groceries']","['P0182', 'P0349']",['P0191'],Purchased,2024-11-10,True,,Home Decor
customer1,20,online,P0206,Home Decor,,"['Home Decor', 'Books', 'Groceries', 'Electronics']","['P0304', 'P0256', 'P0443']",[],Not Purchased,2024-09-07,True,,Books
